USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,Party
1671,,Female,,,,,No,Yes,No,No,No,Public,No,Yes,No,Yes,Yes,Yes,No,Art,Try first,Yes,No,No,No,Giving,No,Yes,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,No,Yes,No,Yes,TMI,No,Yes,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,Yes,Mac,No,Risk-friendly,Yes,Yes!,Yes,Socialize,Yes,In-person,No,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Democrat
3757,1993,Male,"over $150,000",Single (no kids),Current Undergraduate,Yes,Yes,No,No,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,Yes,No,No,No,Giving,No,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,No,Right,Yes,Yes,No,No,P.M.,No,Start,Yes,No,Me,Yes,Yes,No,Yes,Yes,Mysterious,No,No,Talk,Technology,No,Yes,Yes,Yes,No,Supportive,Yes,Mac,Yes,Cautious,No,Umm...,No,Space,Yes,In-person,Yes,No,Yes,Yes,Yay people!,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Own,Pessimist,Dad,No,No,No,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Republican
5432,1969,Female,"$100,001 - $150,000",Domestic Partners (w/kids),Bachelor's Degree,,,,,,,,,,,Yes,No,No,Yes,Science,Try first,Yes,No,No,Yes,Giving,Yes,Yes,Idealist,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Cautious,No,Yes!,Yes,Space,No,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,,,,,Democrat
4022,1997,Female,,Single (no kids),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Mac,No,,No,,Yes,,,In-person,No,,Yes,Yes,Grrr people,,,,,,Yes,No,No,No,No,Yes,Yes,Rent,Optimist,Mom,Yes,Yes,,,,,,,,,,,,,,Democrat
5146,,Male,,Single (w/kids),High School Diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
6656,1997,Male,"under $25,000",Single (no kids),Current K-12,,Yes,No,No,No,Yes,Public,No,No,No,No,No,Yes,Yes,Science,Try first,Yes,Yes,No,No,Receiving,Yes,No,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
3523,,Male,,Single (no kids),Master's Degree,,,,,,,,,,,,,Yes,,Science,Study first,,,,Yes,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umm...,,Space,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
851,1981,Female,"$25,001 - $50,000",Single (no kids),High School Diploma,Yes,No,,,Yes,Yes,Public,Yes,Yes,No,Yes,No,No,Yes,Science,,Yes,,No,No,Receiving,Yes,Yes,,No,No,Cool headed,Odd hours,,,,No,Yes,Yes,P.M.,Yes,Start,No,Yes,,Yes,No,Yes,Yes,No,Mysterious,No,,Tunes,People,No,Yes,No,,No,Demanding,No,PC,Yes,Cautious,No,,No,,,,No,Yes,,Yes,Grrr people,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Own,,Mom,No,Yes,,No,Nope,Yes,No,No,Yes,No,No,Yes,No,No,,Democrat
1378,1994,Male,,Single (no kids),Current Undergraduate,,,,,,,,,,,,,,,,,No,No,,No,Giving,,No,Pragmatist,No,Yes,Cool headed,Odd hours,No,,Yes,Yes,No,No,P.M.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,No,,Optimist,,No,,,,,,,,,,,,,,,Republican
4024,1994,Male,"under $25,000",Single (no kids),Current Undergraduate,Yes,No,No,No,No,Yes,Public,No,No,Yes,No,Yes,Yes,No,Science,Try first,Yes,Yes,No,Yes,Giving,No,No,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,End,Yes,No,Circumstances,Yes,No,Yes,No,Yes,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,Yes,Yes,Demanding,Yes,PC,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,Yes,No,Yes,Yes,Grrr people,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Own,Pessimist,Mom,No,No,Yes,Yes,Nope,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Democrat
1993,1970,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,,,No,Yes,No,No,Public,No,Yes,No,No,No,No,No,Science,Study first,No,,No,No,Giving,No,No,Pragmatist,No,No,Cool headed,Odd hours,Yes,Happy,,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,Yes,,Mysterious,No,No,Tunes,People,No,No,Yes,Yes,No,Demanding,Yes,PC,Yes,,,,No,,No,In-person,No,Yes,Yes,Yes,Yay people!,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Rent,Optimist,Dad,No,No,No,Yes,,Yes,No,No,Yes,,No,Yes,No,No,Yes,Democrat
6593,1993,Female,"under $25,000",Single (no kids),Associate's Degree,,,,,,,,No,Yes,No,No,Yes,No,Yes,Art,Try first,Yes,Yes,,Yes,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
871,1995,Male,"$75,000 - $100,000",Single (no kids),Current K-12,,,,,Yes,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Try first,No,Yes,Yes,No,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,Yes,Circumstances,,Yes,Yes,No,No,Mysterious,No,No,Tunes,Technology,,No,Yes,Yes,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Own,Pessimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Democrat
1254,1980,Male,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,No,Yes,No,Yes,No,No,Public,No,Yes,No,Yes,No,No,Yes,Art,Study first,No,Yes,No,Yes,Receiving,No,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,Yes,No,Mysterious,No,Yes,Talk,People,Yes,No,Yes,Yes,Yes,Demanding,No,Mac,No,Cautious,No,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Own,Pessimist,Mom,No,No,No,Yes,Nope,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Republican
4099,1993,Female,"under $25,000",Single (no kids),Current Undergraduate,,,,,,,,,Yes,No,Yes,Yes,No,Yes,Art,Study first,Yes,No,No,No,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,Republican
4581,1978,Female,"over $150,000",Married (w/kids),Bachelor's Degree,,,,,,,,,,,Yes,,,,,Study first,,,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,No,,Tunes,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,Yes,,,,No,,,Own,Pessimist,Mom,,,,,,,,,,,,Yes,,,Yes,Democrat
3005,1972,Male,,Single (no kids),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
1353,1943,Male,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,,,,,No,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Try first,No,Yes,Yes,No,Receiving,Yes,No,Pragmatist,No,No,Cool headed,,Yes,Right,No,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,,Yes,No,,Yes,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,Yes,Risk-friendly,Yes,Umm...,No,Space,No,Online,No,No,No,Yes,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Own,Optimist,Dad,No,Yes,No,No,Nope,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Democrat
1648,1996,Male,"$50,000 - $74,999",,Current K-12,,,,,,,,,,,No,Yes,No,Yes,Art,Study first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,No,,No,Yes,No,Yes,Yes,No,,,,,,,,,,No,No,Yes,,,,,,,Republican
6476,1996,Male,,Single (no kids),Current Undergraduate,,Yes,No,No,,Yes,Private,,,No,Yes,No,Yes,Yes,Science,Try first,,Yes,Yes,Yes,Giving,,Yes,Idealist,,,Cool headed,Standard hours,,Happy,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
2079,1998,Male,"$25,001 - $50,000",Married (w/kids),Current K-12,,,,,Yes,Yes,Private,Yes,No,No,No,No,,,,Study first,No,Yes,Yes,No,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,Yes,Yes,Yes,No,TMI,No,Yes,Tunes,People,No,Yes,Yes,Yes,Yes,Demanding,No,Mac,No,Cautious,No,,No,,,In-person,No,Yes,Yes,Yes,Grrr people,,No,Yes,No,,,,No,,,,,,Pessimist,Dad,No,No,Yes,Yes,,,No,No,No,No,No,Yes,,,,Democrat
2480,1988,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,,,No,Yes,,,Public,Yes,Yes,No,,Yes,No,No,,Try first,Yes,No,Yes,,Giving,Yes,No,,No,No,,Standard hours,,,,Yes,Yes,No,A.M.,No,End,Yes,No,Circumstances,,Yes,Yes,Yes,No,,Yes,,Talk,Technology,No,,Yes,,No,,Yes,,Yes,Risk-friendly,No,Yes!,No,Space,Yes,In-person,No,No,,Yes,Grrr people,Yes,,,Yes,No,Yes,Yes,No,,No,Yes,,Own,Pessimist,Mom,No,Yes,Yes,Yes,,,No,No,,,No,Only-child,,No,Yes,Republican
1626,1980,Female,"$50,000 - $74,999",Married (w/kids),Master's Degree,,,,,,,,,,,,,,,,,,,,,,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,,,,,,,,,No,No,Yes,Yes,No,TMI,No,No,Talk,Technology,,No,Yes,Yes,Yes,Supportive,Yes,Mac,No,Risk-friendly,Yes,Yes!,No,Space,Yes,Online,Yes,Yes,,,,Yes,Yes,Yes,,,No,,,,,,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,,Yes,Yes,No,No,Yes,Democrat
4932,1958,Female,,Married (w/kids),,No,No,No,Yes,No,No,Public,Yes,No,No,No,No,No,Yes,Art,Study first,No,Yes,No,Yes,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,Yes,Circumstances,No,No,No,No,Yes,Mysterious,No,Yes,Tunes,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,No,Yay people!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Own,Optimist,Dad,No,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Republican
6615,1985,,"over $150,000",Single (no kids),Master's Degree,,,,,,,,,,,Yes,,Yes,Yes,Science,Study first,Yes,Yes,Yes,Yes,Giving,Yes,,Idealist,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
5025,1962,Male,"$50,000 - $74,999",Married (w/kids),Associate's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,TMI,No,No,,,,,,,No,Demanding,Yes,PC,No,Cautious,No,Yes!,No,Space,Yes,,,No,Yes,Yes,Grrr people,Yes,Yes,No,Yes,No,No,No,,No,Yes,No,No,Own,Pessimist,Dad,Yes,Yes,No,No,Nope,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Republican
2465,1942,Male,"$100,001 - $150,000",Married (no kids),Bachelor's Degree,,No,No,No,Yes,Yes,Private,No,Yes,No,,,,,,,,,,,,,No,Idealist,Yes,No,Cool headed,Standard hours,Yes,,Yes,Yes,No,,A.M.,Yes,Start,Yes,No,Circumstances,,Yes,Yes,,No,Mysterious,No,Yes,Talk,Technology,No,Yes,No,,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Own,Optimist,Mom,Yes,Yes,,,,,,,,,,Yes,,,No,Democrat
5377,1970,Male,"$75,000 - $100,000",Married (w/kids),High School Diploma,No,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,No,No,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,No,Yes,Yes,Yes,P.M.,Yes,End,No,Yes,Circumstances,Yes,Yes,Yes,Yes,Yes,Mysterious,No,No,Talk,Technology,No,No,Yes,Yes,No,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Space,No,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Own,Pessimist,Dad,No,Yes,No,No,Nope,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Republican
434,1969,Male,"$100,001 - $150,000",Single (w/kids),Master's Degree,No,Yes,No,No,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,No,No,Pragmatist,Yes,No,Cool headed,Odd hours,No,Right,No,Yes,No,Yes,P.M.,No,End,No,Yes,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,Yes,Tunes,Technology,Yes,No,Yes,Yes,Yes,Demanding,No,PC,Yes,Risk-friendly,Yes,Yes!,No,Space,No,In-person,Yes,No,Yes,Yes,Yay people!,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Own,Pessimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Democrat
5815,1990,Female,"under $25,000",Single (no kids),Bachelor's Degree,,,,,,,,,,,,,,,,,,,No,,,Yes,No,Pragmatist,No,Yes,,,No,Happy,,Yes,No,No,P.M.,Yes,Start,No,No,Circumstances,,Yes,No,No,No,TMI,No,No,Tunes,Technology,Yes,,,No,Yes,Demanding,No,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,Pessimist,Dad,,Yes,Yes,Yes,Check!,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Democrat
1229,1965,Female,,Married (no kids),High School Diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demanding,Yes,PC,,Cautious,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
735,1973,Male,"$50,000 - $74,999",Married (w/kids),Master's Degree,No,Yes,No,Yes,Yes,Yes,Public,No,No,No,No,Yes,Yes,Yes,Art,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,No,Yes,No,A.M.,Yes,End,Yes,No,Me,Yes,Yes,No,No,No,TMI,No,Yes,Talk,People,Yes,Yes,No,Yes,Yes,Supportive,Yes,Mac,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,No,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Rent,Optimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Republican
3470,1994,Male,"$25,001 - $50,000",Single (no kids),Current Undergraduate,No,Yes,No,No,No,No,Public,No,No,Yes,No,Yes,No,No,Science,Try first,No,Yes,,,,,,,,,Cool headed,Odd hours,,Right,Yes,No,Yes,No,P.M.,No,Start,No,Yes,Circumstances,Yes,Yes,No,No,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,,Supportive,No,Mac,,Risk-friendly,,Umm...,No,Space,No,Online,No,No,Yes,No,Grrr people,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Own,Optimist,Mom,No,No,No,Yes,Nope,No,No,No,No,No,No,Yes,No,,Yes,Democrat
5988,1957,Male,"$100,001 - $150,000",Married (w/kids),Master's Degree,No,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Right,Yes,Yes,No,No,A.M.,No,End,Yes,No,Me,No,No,No,No,Yes,TMI,No,Yes,Tunes,People,Yes,Yes,No,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Space,No,Online,No,No,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,Republican
5172,1992,Female,,Single (no kids),Current Undergraduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,No,Demanding,Yes,PC,Yes,Risk-friendly,Yes,Umm...,No,Space,No,Online,Yes,No,Yes,,,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Rent,Pessimist,Mom,No,No,Yes,Yes,Nope,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Democrat
4794,1951,Female,,,Master's Degree,Yes,Yes,No,Yes,No,Yes,Private,No,No,No,No,Yes,Yes,Yes,Science,Try first,Yes,No,Yes,Yes,Giving,Yes,No,Pragmatist,Yes,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Me,Yes,,Yes,Yes,No,Mysterious,No,Yes,Talk,People,No,Yes,Yes,Yes,Yes,Demanding,Yes,Mac,Yes,Cautious,Yes,Umm...,No,Space,Yes,In-person,No,No,Yes,No,Grrr people,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,No,Yes,No,Yes,No,No,Yes,No,No,No,Democrat
5629,1947,Male,,Married (no kids),Bachelor's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,TMI,,,,,No,,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Democrat
4342,1989,Female,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Standard hours,No,Happy,Yes,No,Yes,No,P.M.,Yes,Start,Yes,No,,Yes,Yes,No,No,No,TMI,,,,,,,,,,,,,Yes,Cautious,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
6957,2000,Female,,,Current K-12,,,,,,,Public,,,,Yes,,Yes,Yes,Art,Try first,No,Yes,Yes,Yes,Receiving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
4678,1962,Male,"over $150,000",Married (w/kids),Master's Degree,,No,No,Yes,Yes,Yes,Private,Yes,Yes,No,No,No,Yes,Yes,Science,Try first,Yes,Yes,No,No,Giving,Yes,Yes,Pragmatist,No,No,,,No,Happy,Yes,Yes,Yes,Yes,A.M.,Yes,End,Yes,Yes,Circumstances,,Yes,Yes,Yes,No,TMI,Yes,No,Talk,Technology,No,No,Yes,,No,,No,PC,No,Cautious,Yes,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Own,Pessimist,Dad,Yes,No,No,Yes,,Yes,No,No,Yes,,,Yes,No,No,No,Republican
4097,1991,Male,"$50,000 - $74,999",Single (no kids),High School Diploma,,Yes,,,No,Yes,Public,No,Yes,,Yes,Yes,No,Yes,Science,Try first,Yes,Yes,Yes,Yes,Receiving,No,No,Idealist,Yes,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,Yes,P.M.,No,End,Yes,No,Circumstances,Yes,Yes,No,Yes,No,Mysterious,Yes,,Tunes,People,No,Yes,Yes,No,No,Demanding,Yes,PC,Yes,Risk-friendly,No,Yes!,Yes,Socialize,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,,,No,No,No,No,No,,,,,,,,,Yes,No,Yes,Nope,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Democrat
1412,1942,Male,"$50,000 - $74,999",Married (w/kids),Current K-12,No,No,No,No,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Study first,Yes,No,Yes,Yes,Receiving,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,Yes,Me,,Yes,Yes,No,No,TMI,Yes,No,Tunes,Technology,No,No,Yes,,No,Supportive,No,PC,Yes,Cautious,No,,No,,,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Own,Optimist,Mom,Yes,Yes,No,No,Check!,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Republican
2937,1970,Male,"over $150,000",Married (w/kids),Doctoral Degree,No,No,No,Yes,No,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Try first,Yes,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,No,P.M.,Yes,,Yes,No,Me,No,Yes,Yes,No,No,,No,No,,,,,,Yes,Yes,,,,No,Risk-friendly,Yes,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Own,Optimist,Dad,No,No,No,No,Nope,Yes,No,No,No,,,,,No,Yes,Democrat
4061,1984,Male,"$50,000 - $74,999",Married (w/kids),Master's Degree,No,Yes,No,Yes,No,No,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Try first,No,No,Yes,Yes,Giving,No,No,Idealist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,End,Yes,No,Me,No,No,Yes,No,No,Mysterious,No,No,Tunes,People,Yes,No,No,No,Yes,Demanding,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,No,Yes,Yes,Yay people!,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Own,Optimist,Mom,Yes,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Democrat
1482,1983,Female,,,,,Yes,,Yes,Yes,No,Public,Yes,Yes,No,Yes,No,No,Yes,,,,,,,,Yes,Yes,,No,,Cool headed,Standard hours,No,Right,No,Yes,No,No,P.M.,,,,,,,,,,,,,,Tunes,Technology,No,,,Yes,No,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Space,,In-person,No,Yes,,Yes,Grrr people,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,No,No,,Own,,,,Yes,Yes,Yes,Nope,Yes,No,,Yes,,,Yes,Yes,No,Yes,Republican
109,1987,Male,,Single (no kids),Doctoral Degree,No,No,No,No,Yes,No,Public,Yes,No,No,Yes,Yes,Yes,Yes,Art,Study first,No,No,Yes,Yes,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,No,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,No,No,Tunes,Technology,Yes,No,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Yay people!,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Rent,Optimist,Mom,Yes,No,No,Yes,Nope,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Republican
1883,1989,Female,"$50,000 - $74,999",Married (no kids),Master's Degree,,No,No,No,No,Yes,Public,No,Yes,No,No,No,Yes,Yes,Science,Study first,Yes,Yes,No,No,Giving,No,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Circumstances,No,Yes,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,No,No,Yes,Supportive,No,Mac,No,Cautious,Yes,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Rent,Pessimist,Mom,Yes,No,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Republican
644,1979,Female,"$100,001 - $150,000",Single (no kids),Bachelor's Degree,No,No,No,No,No,No,Public,,Yes,No,,Yes,No,Yes,,Study first,Yes,No,Yes,Yes,Giving,Yes,No,Idealist,No,No,Cool headed,Standard hours,No,,Yes,Yes,No,Yes,P.M.,Yes,,,No,Circumstances,Yes,No,No,Yes,No,TMI,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,,No,Cautious,Yes,Yes!,No,Space,Yes,Online,No,No,Yes,Yes,Grrr people,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Own,,,No,Yes,Yes,Yes,Check!,Yes,No,No,No,,No,Yes,No,No,Yes,Democrat
